644, 453, 989
455, 709, 786
721, 581, 871
372, 438, 804
69, 800, 849
511, 719, 998
296, 268, 556
73, 243, 263
890, 462, 970
722, 809, 880
133, 416, 459
556, 475, 584
712, 857, 983
585, 282, 618
87, 522, 586
481, 544, 744
156, 366, 474
662, 487, 948
729, 549, 736
684, 127, 713
429, 288, 531
504, 320, 572
534, 720, 874
372, 890, 932
64, 222, 229
806, 857, 927
364, 85, 439
442, 522, 798
580, 302, 714
903, 252, 973
227, 721, 908
363, 251, 571
546, 547, 924
889, 183, 916
847, 842, 861
569, 441, 858
553, 393, 810
363, 625, 808
626, 486, 628
126, 935, 968
326, 760, 955
542, 322, 611
545, 507, 818
77, 844, 913
970, 159, 983
473, 555, 910
148, 485, 517
243, 405, 513
639, 609, 859
869, 569, 940
736, 252, 796
142, 513, 636
543, 666, 694
628, 383, 688
22, 578, 591
466, 339, 746
479, 693, 708
630, 443, 739
393, 178, 467
78, 725, 754
892, 498, 957
90, 617, 689
542, 328, 728
312, 710, 720
870, 866, 923
630, 119, 727
898, 81, 961
131, 856, 917
437, 552, 554
762, 685, 977
648, 745, 773
485, 427, 826
646, 321, 651
238, 405, 563
725, 320, 939
762, 573, 768
690, 500, 989
131, 537, 574
228, 710, 926
259, 641, 710
125, 282, 401
296, 462, 709
29, 960, 962
516, 381, 649
710, 350, 897
754, 712, 917
850, 246, 955
55, 866, 884
223, 620, 741
207, 441, 553
797, 709, 847
443, 758, 887
876, 707, 974
169, 171, 325
470, 849, 923
140, 373, 511
555, 394, 925
545, 561, 680
383, 286, 600
702, 157, 813
363, 534, 650
366, 435, 490
993, 619, 995
584, 680, 926
919, 318, 946
436, 880, 896
809, 21, 827
639, 575, 882
680, 343, 924
807, 420, 854
175, 695, 859
355, 267, 480
868, 571, 903
644, 665, 880
145, 178, 187
806, 144, 834
123, 222, 235
650, 275, 852
527, 496, 810
488, 575, 798
683, 848, 997
685, 178, 746
489, 361, 640
465, 612, 948
172, 888, 950
733, 371, 963
251, 216, 462
706, 549, 759
604, 336, 747
687, 561, 939
504, 570, 882
192, 787, 862
564, 547, 984
321, 395, 494
461, 673, 729
488, 324, 662
267, 459, 552
809, 547, 842
503, 492, 534
615, 727, 872
829, 423, 934
500, 456, 750
569, 540, 712
696, 779, 985
719, 666, 900
544, 332, 798
693, 218, 726
517, 293, 748
649, 574, 691
420, 664, 862
164, 388, 508
446, 131, 494
365, 510, 701
162, 369, 498
699, 413, 860
319, 686, 829
687, 249, 794
319, 283, 513
283, 333, 337
651, 397, 826
318, 791, 793
793, 657, 813
461, 637, 879
771, 64, 797
448, 345, 636
346, 653, 919
943, 244, 975
550, 511, 705
610, 746, 964
396, 423, 689
579, 495, 891
243, 694, 849
877, 666, 923
594, 379, 737
271, 130, 387
534, 589, 830
703, 526, 913
238, 343, 389
371, 619, 812
499, 404, 792
217, 796, 869
273, 319, 446
114, 43, 150
764, 808, 890
387, 462, 805
569, 361, 724
518, 684, 817
600, 245, 735
114, 817, 843
418, 553, 918
199, 774, 814
224, 485, 676
271, 72, 332
644, 248, 776
376, 768, 934
486, 276, 515
465, 554, 637
96, 795, 833
983, 270, 995
485, 314, 702
78, 609, 618
322, 200, 374
179, 484, 608
290, 198, 440
89, 245, 289
179, 250, 331
793, 416, 941
505, 300, 535
251, 905, 940
529, 931, 934
264, 411, 639
128, 234, 330
351, 240, 455
531, 547, 702
756, 735, 881
321, 426, 707
185, 494, 599
798, 263, 801
219, 577, 775
633, 817, 819
774, 555, 959
927, 516, 968
312, 688, 773
508, 323, 689
515, 493, 920
694, 317, 746
573, 625, 922
181, 25, 186
765, 277, 999
352, 556, 628
574, 756, 946
729, 607, 787
92, 623, 686
417, 605, 711
616, 690, 788
490, 676, 791
190, 775, 911
812, 47, 856
342, 685, 852
213, 662, 815
633, 467, 887
617, 414, 734
728, 672, 966
166, 590, 668
335, 530, 787
208, 894, 965
884, 111, 937
237, 298, 374
863, 892, 981
570, 870, 963
253, 130, 260
311, 102, 370
786, 399, 826
149, 443, 481
216, 644, 858
228, 883, 948
199, 270, 365
711, 858, 877
423, 249, 459
424, 437, 552
379, 499, 783
575, 554, 832
326, 492, 560
809, 461, 845
808, 211, 905
377, 457, 676
720, 745, 746
735, 557, 812
630, 343, 873
101, 946, 948
683, 204, 848
386, 574, 618
563, 675, 907
749, 756, 841
547, 577, 819
254, 688, 712
861, 249, 985
585, 323, 721
420, 520, 809
209, 250, 354
655, 193, 766
53, 927, 945
380, 351, 643
607, 761, 804
285, 203, 318
474, 400, 639
347, 274, 404
387, 626, 731
485, 499, 803
623, 750, 831
420, 584, 637
458, 320, 773
539, 201, 552
218, 323, 370
684, 711, 982
653, 554, 736
230, 221, 362
531, 865, 944
687, 641, 867
509, 300, 571
530, 562, 630
326, 704, 964
479, 292, 629
541, 613, 979
838, 298, 930
128, 619, 683
617, 302, 851
260, 864, 878
816, 292, 830
485, 378, 573
568, 537, 973
344, 522, 858
325, 722, 961
86, 849, 887
851, 396, 928
486, 220, 636
523, 904, 983
657, 278, 674
456, 613, 959
643, 509, 676
206, 569, 721
441, 516, 719
697, 216, 771
796, 915, 939
239, 211, 305
270, 785, 955
513, 498, 925
565, 266, 615
385, 718, 867
635, 471, 858
660, 397, 809
241, 578, 700
704, 520, 793
833, 232, 855
629, 276, 636
82, 253, 319
356, 466, 484
894, 479, 926
464, 646, 860
102, 894, 950
360, 357, 689
382, 324, 687
676, 319, 691
579, 255, 746
435, 415, 827
575, 521, 671
160, 739, 782
703, 261, 754
615, 472, 705
535, 649, 878
135, 120, 241
691, 241, 922
706, 158, 769
448, 764, 793
455, 248, 551
504, 869, 998
679, 729, 795
183, 494, 557
844, 87, 857
853, 396, 875
492, 884, 973
221, 553, 667
325, 297, 432
728, 331, 908
219, 333, 480
697, 543, 955
397, 345, 482
765, 144, 870
287, 351, 573
499, 387, 820
252, 512, 659
505, 517, 763
709, 734, 919
678, 398, 748
621, 493, 993
807, 224, 838
189, 300, 317
471, 510, 554
740, 273, 826
778, 891, 948
693, 770, 815
639, 273, 739
444, 621, 910
595, 189, 661
224, 267, 429
853, 857, 939
110, 561, 589
128, 715, 802
298, 446, 535
335, 581, 670
517, 858, 955
203, 45, 231
364, 636, 920
466, 509, 653
159, 429, 448
366, 800, 921
96, 769, 853
591, 309, 672
594, 313, 850
890, 102, 938
543, 271, 683
704, 482, 932
136, 383, 481
453, 397, 710
183, 469, 515
573, 151, 698
469, 466, 830
200, 336, 355
855, 476, 916
232, 758, 929
440, 714, 932
283, 688, 852
435, 172, 440
842, 175, 942
552, 177, 644
397, 813, 908
570, 252, 656
432, 695, 883
701, 259, 943
741, 318, 991
383, 914, 963
358, 593, 632
152, 477, 608
887, 109, 944
644, 484, 738
504, 484, 829
447, 635, 651
852, 486, 890
603, 830, 954
233, 182, 277
666, 762, 768
585, 841, 937
418, 629, 847
926, 823, 992
327, 582, 730
712, 482, 882
262, 846, 1000
519, 646, 921
16, 575, 586
251, 763, 785
637, 817, 988
518, 366, 867
447, 590, 862
200, 424, 577
305, 837, 938
727, 523, 840
756, 542, 757
516, 396, 804
586, 265, 688
756, 367, 814
703, 755, 979
739, 472, 915
511, 584, 765
286, 793, 832
596, 364, 664
852, 350, 990
809, 163, 888
454, 747, 915
663, 607, 921
476, 172, 611
337, 685, 737
444, 462, 813
410, 215, 566
721, 797, 972
746, 482, 882
580, 315, 660
449, 357, 566
804, 189, 870
568, 555, 682
631, 369, 951
557, 646, 684
865, 382, 988
571, 690, 914
485, 758, 950
497, 940, 971
169, 447, 460
59, 753, 787
619, 387, 945
490, 134, 609
183, 434, 615
145, 249, 329
656, 649, 931
842, 521, 981
479, 430, 524
630, 399, 903
666, 641, 843
589, 612, 675
460, 605, 785
503, 455, 875
486, 443, 680
573, 359, 652
371, 949, 996
502, 518, 978
609, 499, 665
331, 739, 976
714, 491, 773
335, 345, 353
320, 136, 390
574, 562, 807
634, 487, 949
806, 171, 946
551, 659, 748
325, 778, 992
126, 236, 355
349, 436, 636
337, 137, 349
770, 406, 973
376, 438, 736
390, 161, 508
915, 801, 934
811, 147, 857
430, 35, 457
327, 647, 798
609, 636, 729
145, 445, 476
371, 834, 909
851, 790, 946
756, 485, 768
747, 777, 976
646, 477, 985
170, 477, 617
486, 483, 564
333, 716, 991
535, 739, 782
508, 714, 948
953, 679, 983
494, 355, 791
688, 541, 960
251, 237, 357
747, 629, 972
706, 887, 918
283, 789, 882
53, 589, 629
496, 613, 975
364, 460, 684
721, 972, 995
473, 546, 764
133, 487, 558
147, 531, 669
792, 117, 860
751, 290, 839
664, 471, 877
792, 780, 877
372, 524, 625
722, 823, 830
771, 825, 946
918, 929, 945
288, 659, 797
420, 522, 854
703, 490, 793
469, 776, 822
723, 532, 894
873, 541, 894
700, 432, 972
803, 101, 870
541, 573, 700
185, 381, 543
624, 651, 953
895, 582, 941
547, 391, 733
799, 748, 800
698, 463, 845
468, 542, 961
795, 595, 904
840, 377, 969
103, 7, 106
466, 615, 810
618, 674, 725
556, 371, 750
372, 446, 548
173, 215, 325
455, 485, 780
400, 435, 822
679, 245, 705
439, 197, 446
525, 477, 953
769, 553, 947
248, 155, 309
356, 791, 862
418, 488, 547
222, 796, 931
697, 772, 813
251, 243, 317
571, 711, 814
793, 521, 845
357, 651, 868
138, 852, 888
613, 819, 909
300, 638, 902
635, 931, 997
865, 579, 906
427, 382, 537
719, 275, 967
706, 614, 712
178, 845, 956
816, 154, 817
520, 376, 869
418, 488, 676
502, 387, 630
270, 613, 747
412, 641, 829
629, 665, 978
841, 591, 962
657, 644, 667
820, 293, 910
493, 398, 791
805, 63, 816
873, 762, 887
713, 845, 846
873, 130, 921
720, 587, 802
485, 211, 550
618, 142, 716
810, 192, 879
751, 778, 779
467, 474, 661
736, 420, 804
856, 738, 885
719, 478, 785
265, 554, 574
242, 101, 304
783, 321, 965
411, 878, 979
642, 397, 785
545, 410, 821
453, 703, 806
266, 908, 935
425, 544, 829
478, 184, 586
261, 526, 585
363, 75, 406
558, 286, 770
751, 604, 927
248, 361, 514
571, 168, 623
607, 372, 783
420, 433, 786
666, 722, 818
536, 464, 729
74, 590, 663
521, 376, 709
449, 687, 754
807, 835, 930
623, 131, 674
737, 719, 922
296, 824, 885
164, 500, 516
554, 710, 735
428, 888, 968
149, 534, 671
575, 516, 889
538, 783, 894
696, 484, 913
576, 70, 597
159, 730, 766
645, 304, 798
821, 693, 906
522, 498, 675
942, 76, 990
329, 772, 930
632, 456, 848
792, 663, 930
300, 550, 737
461, 532, 807
67, 860, 906
773, 665, 873
528, 493, 548
74, 701, 766
168, 215, 221
277, 397, 431
855, 476, 994
838, 414, 898
473, 431, 661
118, 657, 697
328, 443, 527
796, 172, 967
202, 793, 902
574, 278, 702
418, 636, 752
523, 389, 797
593, 262, 670
275, 713, 783
886, 618, 969
357, 906, 963
619, 198, 753
295, 814, 918
825, 163, 913
217, 490, 568
514, 495, 965
790, 299, 897
388, 593, 772
567, 390, 694
693, 547, 831
424, 482, 859
250, 674, 803
748, 421, 884
823, 402, 994
230, 251, 446
193, 800, 945
38, 369, 395
174, 805, 901
568, 539, 941
687, 864, 984
731, 872, 894
653, 533, 980
540, 339, 711
133, 262, 273
535, 435, 755
836, 719, 878
451, 718, 901
483, 341, 648
699, 454, 712
709, 256, 914
187, 398, 483
319, 663, 855
205, 454, 656
145, 95, 164
51, 123, 136
562, 598, 853
681, 505, 787
189, 523, 593
655, 125, 698
250, 516, 555
348, 661, 955
852, 801, 915
395, 588, 820
116, 60, 169
552, 306, 598
750, 448, 810
737, 333, 891
106, 307, 328
532, 443, 788
296, 668, 733
891, 517, 974
853, 548, 940
749, 878, 885
603, 634, 919
824, 379, 834
562, 556, 830
213, 488, 614
414, 683, 963
618, 308, 638
931, 844, 986
452, 496, 932
683, 783, 795
468, 519, 914
519, 400, 889
969, 602, 985
641, 489, 698
239, 812, 932
364, 330, 564
846, 283, 849
533, 608, 876
93, 145, 150
871, 456, 950
718, 634, 915
817, 460, 877
107, 400, 490
519, 635, 995
505, 698, 725
854, 543, 882
686, 673, 804
346, 767, 988
219, 396, 501
353, 187, 457
754, 642, 847
693, 551, 816
460, 777, 928
570, 485, 955
298, 296, 388
108, 713, 810
252, 462, 537
154, 917, 938
521, 74, 523
436, 282, 465
674, 732, 804
704, 480, 952
549, 148, 666
650, 859, 871
521, 548, 994
630, 451, 899
299, 537, 638
141, 248, 345
566, 153, 580
171, 421, 488
601, 613, 714
166, 738, 745
406, 633, 636
377, 491, 511
563, 762, 893
672, 218, 766
747, 398, 928
133, 493, 578
231, 16, 236
231, 348, 364
689, 527, 909
448, 423, 627
826, 184, 914
674, 480, 793
468, 392, 799
509, 306, 686
348, 684, 721
852, 526, 977
127, 919, 968
214, 147, 342
810, 749, 831
825, 538, 981
235, 497, 525
634, 598, 832
463, 307, 591
627, 368, 871
293, 816, 841
556, 480, 711
343, 523, 719
740, 125, 845
794, 699, 950
574, 278, 734
270, 763, 933
289, 739, 808
143, 284, 410
774, 553, 872
540, 486, 586
709, 632, 844
313, 301, 529
404, 355, 478
844, 203, 931
902, 628, 908
282, 828, 852
198, 247, 336
721, 297, 752
864, 511, 993
747, 317, 994
306, 416, 642
389, 37, 409
301, 165, 405
606, 545, 676
596, 699, 808
643, 264, 659
721, 382, 993
538, 305, 796
488, 743, 823
409, 353, 552
553, 868, 927
909, 229, 928
433, 576, 669
470, 839, 895
434, 709, 889
181, 182, 277
164, 868, 908
685, 260, 913
884, 717, 946
738, 260, 848
626, 862, 987
747, 626, 840
476, 274, 523
799, 44, 802
640, 819, 956
360, 359, 709
723, 399, 804
85, 495, 544
491, 708, 804
757, 284, 956
464, 375, 589
866, 374, 923
223, 718, 867
555, 344, 761
812, 775, 925
698, 397, 992
576, 111, 671
277, 513, 584
539, 558, 885
436, 583, 836
295, 573, 819
565, 558, 572
891, 350, 914
305, 630, 866
575, 431, 599
641, 348, 796
396, 352, 727
489, 379, 743
720, 410, 758
196, 885, 934
491, 674, 993
922, 140, 950
415, 391, 559
434, 124, 438
755, 212, 941
722, 514, 988
630, 556, 791
297, 771, 867
882, 579, 952
501, 171, 554
830, 500, 842
208, 347, 479
895, 534, 998
639, 759, 863
523, 373, 805
750, 164, 796
357, 871, 880
774, 864, 913
208, 877, 891
590, 535, 899
585, 487, 761
69, 520, 563
557, 291, 679
676, 734, 965
694, 134, 715
774, 712, 891
449, 562, 644
616, 254, 754
695, 366, 781
187, 537, 640
474, 509, 882
354, 299, 512
757, 808, 936
804, 687, 908
830, 212, 853
240, 931, 988
382, 270, 507
717, 883, 916
574, 171, 732
245, 383, 532
707, 769, 823
219, 131, 227
146, 171, 194
844, 583, 962
523, 658, 732
400, 430, 533
173, 255, 306
919, 39, 945
381, 745, 765
719, 550, 991
564, 414, 671
414, 702, 755
280, 657, 665
942, 871, 963
763, 214, 949
284, 920, 953
604, 349, 952
725, 408, 983
532, 532, 947
663, 626, 673
538, 53, 572
509, 540, 573
261, 444, 675
393, 464, 498
347, 117, 409
649, 202, 790
287, 736, 771
149, 592, 683
702, 593, 718
447, 827, 991
342, 568, 658
392, 273, 486
833, 886, 939
140, 589, 612
578, 579, 795
742, 655, 746
203, 323, 369
326, 512, 618
929, 48, 961
530, 568, 827
835, 524, 909
341, 810, 821
244, 756, 968
60, 838, 875
237, 656, 863
897, 874, 909
368, 750, 931
225, 209, 274
584, 512, 642
634, 813, 888
702, 338, 881
610, 381, 810
864, 758, 992
717, 341, 1000
908, 436, 942
838, 188, 961
332, 655, 704
574, 623, 812
95, 271, 322
616, 459, 710
274, 530, 556
889, 404, 895
832, 348, 949
764, 693, 810
774, 640, 879
53, 768, 806
460, 846, 940
626, 162, 640
206, 593, 633
46, 806, 841
408, 556, 840
984, 727, 987
888, 207, 949
223, 871, 888
456, 519, 585
892, 255, 940
256, 476, 514
626, 771, 844
969, 203, 978
780, 243, 959
754, 177, 786
640, 560, 864
661, 591, 676
431, 489, 906
645, 756, 789
574, 571, 813
203, 763, 846
273, 258, 342
297, 541, 574
247, 550, 795
528, 507, 619
290, 237, 517
417, 500, 907
584, 358, 666
432, 570, 800
827, 640, 850
639, 448, 674
674, 511, 789
130, 106, 231
555, 688, 741
733, 673, 983
229, 145, 271
442, 627, 872
733, 479, 943
339, 780, 941
580, 399, 805
309, 397, 406
461, 982, 984
274, 377, 434
391, 548, 924
407, 613, 894
192, 556, 582
561, 752, 809
324, 979, 985
724, 520, 891
636, 484, 849
262, 421, 678
847, 447, 913
476, 193, 551
699, 795, 801
338, 675, 877
597, 367, 773
363, 637, 805
31, 586, 616
545, 563, 658
759, 549, 771
472, 509, 925
516, 586, 661
484, 424, 486
424, 524, 605
610, 562, 762
320, 420, 536
628, 709, 883
150, 807, 859
485, 227, 574
279, 851, 979
280, 887, 991
636, 768, 994
900, 159, 964
604, 513, 798
664, 43, 682
320, 815, 981
811, 417, 842
263, 396, 625
482, 524, 938
318, 420, 641
674, 751, 757
270, 766, 789
708, 811, 963
223, 478, 495
473, 136, 512
769, 317, 821
783, 118, 799
114, 647, 736
792, 567, 960
511, 399, 664
173, 512, 664
163, 400, 454
493, 247, 714
489, 251, 514
787, 664, 825
521, 662, 996
404, 561, 907
842, 759, 863
598, 387, 781
795, 747, 946
454, 633, 663
644, 159, 709
742, 541, 925
453, 543, 590
197, 133, 307
678, 782, 846
836, 421, 892
679, 274, 787
699, 134, 731
629, 515, 842
373, 85, 378
643, 739, 869
480, 421, 635
831, 539, 891
439, 421, 704
461, 267, 714
382, 375, 509
852, 607, 892
313, 73, 333
373, 587, 776
590, 302, 718
263, 596, 774
603, 643, 881
561, 220, 653
591, 532, 642
850, 823, 901
326, 729, 931
616, 676, 827
855, 598, 909
225, 892, 900
441, 759, 769
688, 558, 722
334, 515, 838
504, 44, 539
250, 215, 303
442, 526, 736
546, 386, 818
516, 575, 625
716, 188, 801
781, 890, 951
179, 432, 482
620, 281, 886
820, 384, 868
389, 892, 942
320, 869, 924
572, 536, 700
719, 464, 987
818, 450, 958
315, 512, 534
813, 817, 889
736, 454, 789
659, 517, 719
826, 480, 898
425, 634, 802
741, 650, 941
222, 459, 546
179, 321, 393
623, 180, 684
417, 384, 447
77, 939, 998
795, 642, 980
514, 462, 939
642, 859, 914
401, 485, 590
527, 595, 855
688, 634, 880
679, 202, 768
692, 518, 696
334, 893, 898
59, 418, 469
495, 564, 662
260, 746, 985
550, 216, 658
422, 505, 742
538, 919, 922
616, 234, 682
546, 242, 773
358, 777, 849
648, 198, 820
467, 222, 662
505, 520, 539
606, 576, 840
506, 903, 942
871, 338, 936
222, 43, 239
301, 224, 400
129, 429, 465
491, 755, 828
594, 507, 730
745, 932, 950
481, 351, 556
733, 658, 822
198, 522, 568
119, 392, 417
372, 70, 387
130, 674, 786
284, 209, 448
527, 762, 898
261, 724, 752
373, 348, 533
877, 241, 984
149, 37, 173
400, 580, 715
389, 583, 957
616, 407, 826
500, 541, 726
922, 145, 946
439, 790, 836
302, 449, 482
453, 510, 852
511, 857, 969
668, 892, 939
610, 307, 613
711, 525, 884
760, 407, 971
690, 501, 908
694, 270, 824
694, 236, 777
605, 710, 979
318, 638, 849
425, 579, 708
562, 585, 916
617, 131, 676
648, 573, 796
363, 632, 799
626, 265, 659
562, 425, 731
875, 274, 956
632, 138, 695
326, 562, 728
551, 608, 907
679, 466, 776
822, 772, 856
287, 862, 866
755, 674, 787
502, 358, 808
402, 141, 453
568, 492, 745
580, 533, 851
615, 540, 843
384, 503, 876
94, 201, 286
324, 463, 759
731, 554, 933
643, 815, 834
611, 256, 670
312, 519, 783
603, 388, 966
587, 872, 923
621, 839, 981
497, 623, 796
573, 468, 843
322, 449, 684
390, 472, 608
909, 448, 993
123, 307, 395
482, 574, 581
524, 578, 729
432, 538, 585
755, 458, 785
621, 411, 731
632, 625, 741
272, 472, 665
352, 298, 532
427, 601, 674
320, 655, 827
724, 560, 930
209, 372, 450
750, 271, 848
567, 212, 613
674, 871, 888
527, 272, 641
758, 380, 902
744, 727, 916
491, 682, 870
853, 340, 863
353, 338, 408
285, 311, 411
400, 338, 433
354, 368, 472
759, 403, 770
604, 756, 987
577, 231, 800
368, 800, 980
837, 203, 850
423, 230, 469
632, 554, 861
115, 769, 846
463, 562, 841
592, 326, 710
758, 234, 810
744, 410, 869
529, 625, 757
581, 711, 783
243, 258, 471
667, 81, 725
723, 611, 838
869, 234, 992
544, 641, 787
778, 794, 838
438, 604, 737
589, 656, 709
612, 469, 842
146, 123, 261
470, 561, 739
256, 151, 265
447, 133, 512
792, 326, 860
393, 516, 693
808, 284, 983
517, 543, 802
689, 175, 781
451, 454, 500
751, 285, 917
284, 707, 941
290, 710, 722
267, 740, 842
963, 801, 964
498, 744, 968
301, 428, 678
573, 518, 971
584, 584, 750
456, 871, 965
790, 445, 934
558, 284, 698
559, 690, 847
813, 117, 884
612, 634, 865
322, 643, 793
637, 410, 942
70, 367, 381
695, 524, 730
276, 788, 852
240, 286, 401
929, 608, 954
747, 235, 924
536, 395, 815
763, 759, 840
486, 601, 810
161, 637, 710
827, 573, 951
613, 459, 789
599, 324, 698
110, 607, 665
221, 572, 699
450, 526, 937
698, 804, 855
166, 173, 315
377, 333, 635
637, 442, 706
960, 636, 962
675, 418, 938
189, 215, 249
511, 320, 774
612, 366, 622
518, 194, 683
343, 406, 584
579, 343, 725
731, 363, 873
657, 814, 856
410, 166, 548
564, 404, 933
268, 654, 826
188, 406, 418
688, 663, 756
169, 859, 941
145, 915, 976
802, 656, 886
710, 408, 781
507, 289, 581
551, 251, 761
510, 398, 549
595, 278, 822
313, 167, 470
460, 313, 769
620, 648, 738
303, 458, 493
511, 290, 603
650, 628, 855
261, 392, 505
799, 111, 903
364, 500, 580
482, 744, 917
377, 791, 810
735, 762, 773
521, 820, 994
102, 829, 913
725, 854, 888
623, 658, 996
691, 255, 784
431, 285, 565
282, 602, 629
325, 839, 886
735, 683, 952
508, 639, 886
614, 418, 782
544, 673, 978
259, 480, 529
610, 601, 988
326, 153, 414
487, 454, 744
747, 189, 762
222, 597, 604
521, 552, 668
319, 615, 734
464, 365, 680
484, 520, 926
663, 394, 739
317, 437, 599
552, 570, 835
664, 635, 673
306, 581, 648
259, 306, 506
409, 793, 919
443, 560, 631
161, 242, 287
850, 432, 851
897, 623, 995
117, 893, 905
451, 665, 698
173, 302, 450
387, 320, 687
441, 631, 860
158, 746, 827
421, 442, 678
837, 262, 919
526, 681, 932
298, 474, 670
438, 796, 915
464, 420, 577
953, 470, 996
775, 330, 778
312, 470, 504
871, 226, 998
812, 564, 934
876, 365, 981
288, 241, 452
584, 483, 876
470, 437, 652
361, 615, 786
214, 679, 773
769, 290, 976
158, 98, 170
252, 775, 785
631, 258, 846
167, 853, 996
122, 822, 905
294, 750, 793
317, 418, 427
769, 608, 849
465, 704, 768
884, 229, 927
524, 761, 927
247, 284, 437
168, 486, 522
525, 382, 599
681, 562, 776
595, 319, 899
873, 799, 921
565, 275, 692
776, 491, 943
630, 161, 731
234, 769, 994
698, 421, 714
390, 453, 526
192, 696, 761
453, 786, 870
324, 727, 766
905, 764, 965
620, 462, 642
434, 798, 959
631, 335, 833
580, 805, 848
477, 504, 815
666, 274, 802
472, 374, 658
135, 581, 627
545, 477, 740
501, 798, 826
816, 515, 984
691, 171, 696
587, 618, 679
443, 511, 578
199, 888, 941
454, 949, 957
35, 22, 44
533, 547, 743
479, 356, 753
393, 459, 729
530, 115, 623
143, 550, 655
264, 479, 480
474, 152, 580
180, 480, 557
588, 443, 756
433, 281, 630
318, 802, 951
688, 635, 877
472, 751, 975
776, 367, 953
622, 239, 778
582, 602, 871
633, 623, 723
502, 189, 548
321, 274, 570
666, 428, 866
248, 734, 846
597, 560, 764
621, 571, 905
825, 561, 993
664, 650, 671
668, 150, 691
666, 950, 995
742, 342, 907
210, 765, 909
633, 598, 662
72, 405, 411
250, 617, 655
460, 532, 887
366, 809, 941
456, 598, 717
524, 283, 547
134, 718, 831
664, 413, 780
846, 702, 932
429, 936, 983
245, 696, 883
867, 128, 924
748, 303, 921
365, 620, 756
594, 137, 626
895, 849, 908
67, 193, 225
623, 633, 634
588, 456, 875
784, 479, 884
545, 314, 567
773, 818, 874
396, 405, 738
332, 644, 872
489, 535, 859
262, 158, 392
435, 542, 954
627, 700, 940
974, 298, 990
928, 604, 996
602, 572, 838
181, 207, 296
670, 647, 967
936, 381, 946
408, 728, 844
594, 392, 906
892, 548, 910
401, 284, 457
101, 792, 832
228, 458, 526
399, 312, 530
336, 229, 385
466, 109, 487
320, 415, 678
649, 385, 774
659, 895, 927
530, 650, 883
578, 221, 714
870, 691, 996
494, 643, 769
100, 400, 475
231, 784, 865
275, 18, 286
826, 365, 828
987, 534, 991
481, 498, 747
862, 806, 922
590, 636, 812
842, 586, 997
747, 193, 928
611, 518, 654
374, 358, 394
765, 735, 777
770, 185, 948
576, 444, 744
170, 482, 618
134, 867, 982
307, 761, 993
515, 592, 719
346, 675, 686
61, 381, 435
732, 324, 922
636, 679, 956
201, 90, 236
839, 660, 943
357, 399, 492
443, 463, 644
410, 789, 809
868, 499, 872
598, 547, 677
497, 533, 793
222, 216, 268
560, 94, 573
431, 539, 653
568, 175, 610
475, 199, 577
134, 272, 316
306, 247, 442
186, 929, 956
187, 642, 704
261, 412, 453
579, 766, 810
151, 754, 781
131, 284, 337
827, 404, 998
954, 138, 987
531, 726, 803
869, 116, 918
453, 693, 698
264, 401, 464
614, 624, 910
674, 311, 701
342, 601, 714
647, 181, 761
271, 318, 370
764, 737, 885
263, 359, 371
188, 876, 952
691, 766, 767
625, 72, 679
265, 740, 884
437, 169, 518
575, 461, 789
556, 408, 768
128, 62, 184
750, 730, 850
387, 988, 989
405, 498, 660
482, 104, 483
257, 519, 559
247, 632, 850
151, 847, 855
420, 773, 952
824, 647, 868
404, 211, 474
180, 562, 655
501, 592, 635
505, 526, 756
681, 647, 851
699, 648, 948
222, 198, 353
727, 903, 986
573, 504, 980
223, 88, 253
364, 432, 725
829, 185, 988
420, 569, 823
100, 926, 944
414, 478, 605
743, 880, 906
686, 694, 822
463, 531, 849
648, 440, 967
264, 661, 759
403, 244, 587
411, 582, 669
181, 118, 249
456, 549, 833
521, 796, 965
96, 810, 819
600, 667, 681
80, 387, 433
363, 331, 657
458, 53, 490
223, 113, 301
975, 174, 980
317, 69, 331
121, 257, 376
431, 535, 768
387, 212, 463
714, 362, 959
409, 805, 952
351, 854, 912
753, 248, 887
677, 603, 786
263, 817, 969
638, 345, 654
874, 485, 953
894, 330, 959
315, 247, 460
827, 636, 935
480, 351, 648
505, 420, 509
367, 396, 738
172, 357, 392
461, 406, 605
685, 614, 953
427, 874, 987
434, 758, 765
534, 328, 646
484, 984, 994
217, 542, 736
112, 253, 255
304, 651, 698
293, 182, 366
622, 831, 848
902, 847, 925
321, 777, 784
823, 876, 987
249, 608, 855
349, 634, 711
224, 351, 537
477, 606, 806
672, 825, 990
952, 915, 980
708, 862, 863
334, 714, 906
343, 469, 545
241, 153, 393
546, 234, 572
783, 725, 897
389, 741, 860
610, 876, 918
964, 166, 969
786, 457, 953
551, 606, 768
762, 660, 808
954, 895, 996
670, 865, 942
933, 340, 975
941, 828, 990
216, 622, 758
915, 489, 970
185, 282, 333
304, 785, 946
531, 519, 675
492, 420, 528
479, 385, 717
688, 134, 793
514, 551, 734
943, 151, 984
237, 665, 708
541, 651, 855
465, 386, 610
905, 619, 965
763, 282, 784
543, 673, 998
328, 284, 429
765, 427, 961
94, 618, 631
270, 393, 555
153, 292, 311
656, 461, 716
529, 722, 939
236, 626, 806
246, 119, 288
415, 467, 565
167, 861, 920
661, 306, 863
274, 222, 434
592, 276, 595
190, 397, 575
177, 398, 547
572, 430, 966
797, 869, 919
